0.738268688701674,0.24634493091471285,0.6542461299339482,0.0,0.0,0.0,0.0,oa_miou_mfiou
0.6088563099765346,0.023798969422025158,0.01595832872257999,0.002327029049029212,0.002289150120395028,0.0009108896697405093,0.00010545297364365857,fiou
0.7736636360145477,0.2471709346685776,0.218534988178699,0.10539158534032524,0.16717815818545287,0.14084064245548575,0.0716345715599017,iou
0.8723904807035262,0.39637058208746767,0.35868479821877824,0.19068642594719504,0.2864655357248211,0.2469067759583805,0.1336921623490149,f1
0.9231829387460189,0.3535852278188211,0.3189516119025265,0.16897608036642842,0.21202100803492724,0.16966286342603304,0.09072675978840658,ua
0.8268956386018571,0.45093577731282586,0.40972616444133186,0.21879797688536984,0.4414759812092741,0.45327186906263595,0.25395963186682846,pa
128582118.0,6279951.0,3043445.0,750167.0,412331.0,175581.0,37705.0,cm
11783465.0,8579119.0,3393423.0,440769.0,57792.0,7701.0,959.0,cm
8080946.0,2665927.0,5911904.0,1677699.0,178916.0,18442.0,1592.0,cm
2475539.0,475238.0,1393137.0,954567.0,322522.0,26769.0,1353.0,cm
2547045.0,569756.0,504504.0,465698.0,1194453.0,316426.0,35772.0,cm
1658492.0,361441.0,143715.0,61096.0,470493.0,579247.0,139622.0,cm
372209.0,93714.0,38787.0,12782.0,69083.0,153758.0,73870.0,cm
