0.6978571093102197,0.21505039536240508,0.6209002596870837,0.0,0.0,0.0,0.0,oa_miou_mfiou
0.5836665370916609,0.01919471875191568,0.012709565225721513,0.002414534206466842,0.002080628841535891,0.0008342755697827795,0.0,fiou
0.7416554085211952,0.1993521858228327,0.17404608807371513,0.10935471045543879,0.15194971028613807,0.12899466437751578,0.0,iou
0.8516672183172215,0.33243310543693927,0.2964893624564205,0.1971501259692563,0.26381309692485544,0.22851244287968084,,f1
0.9278531681814972,0.33682543668061604,0.23456716336234157,0.1351825547700061,0.17551881711823367,0.17399768580271058,,ua
0.7870431664953631,0.32815385490339993,0.4028305662622588,0.36401370869661487,0.5308616604881006,0.3327725279437588,0.0,pa
122385066.0,5595660.0,2609384.0,655217.0,410009.0,200050.0,45943.0,cm
10115542.0,6243175.0,1959131.0,189525.0,25350.0,2352.0,268.0,cm
12649704.0,4813955.0,5812408.0,1331039.0,153940.0,16406.0,1839.0,cm
5313819.0,1180732.0,3206302.0,1588111.0,412403.0,42717.0,3815.0,cm
3838793.0,927595.0,733184.0,559497.0,1436294.0,591141.0,96630.0,cm
1196890.0,264029.0,108506.0,39389.0,267594.0,425258.0,142378.0,cm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,cm
