rmse,mae,me,count
10.832688235562777,6.784546059006861,6.78350772416358,155499814.0
9.788723147315137,5.767482347770156,3.957724114365042,19025146.0
7.97242490599605,5.859038482796524,-2.0137601850200837,14428915.0
10.613653510930277,9.089896998755725,-6.215728724944577,4362778.0
16.63601495537942,13.623952345537388,-9.284884990860357,2705590.0
29.789358237217158,26.158308554171647,-25.647005642794486,1277924.0
51.11820978772003,48.175905210500595,-48.16368880720775,290873.0
19.535867540017264,16.4941614283627,-11.511976644614089,0.0
10.779836103426073,6.949818394957712,5.071336821383282,0.0
