rmse,mae,me,count
10.2544338494131,5.575908148674698,5.575908148674698,155499814.0
9.486077795572827,5.0149756538005015,2.401003072459996,19025146.0
8.365697963891908,6.321571580399496,-3.6663973001434966,14428915.0
11.767694805776935,10.340394354239432,-7.794294140109811,4362778.0
17.140874281886624,14.163103057004202,-9.324245728288469,2705590.0
27.676973144864597,23.43198421815382,-22.458048365943515,1277924.0
46.878356005665076,43.502614543116735,-43.48782458323734,290873.0
18.795729692438723,15.478650222198413,-11.250556985226849,0.0
10.336831318146526,5.970448705568836,3.8425249697557136,0.0
