rmse,mae,me,count
10.239546080743223,5.712409304714667,5.679460828004592,155499814.0
9.46242188824727,5.076035232857083,2.4195009392697955,19025146.0
8.318971716255172,6.349966031749442,-3.661953032913316,14428915.0
11.730783437145725,10.347763487077499,-7.792291236987147,4362778.0
17.086324249920995,14.179076214949882,-9.324228560778911,2705590.0
27.644990989169738,23.439872049377055,-22.458055478920304,1277924.0
46.88770278365316,43.49901312372043,-43.48377051246913,290873.0
18.767248735019322,15.514876492063724,-11.231619579256346,0.0
10.317670076968422,6.086251892324902,3.92617465217882,0.0
